address,target,target_label,sol_path,owner_withdraw,emergency_withdraw,unrestricted_mint,regex_owner_withdraw,regex_emergency_withdraw,regex_unrestricted_mint,slither_ok,slither_high_count,slither_arbitrary_send,slither_suicidal,slither_unchecked_lowlevel,slither_controlled_delegatecall,slither_delegatecall_loop,slither_ownerish_any
0xac9c15641dca3ce6e17af88d0263ba5a78b5c877,0,safe,raw_data/0xac9c15641dca3ce6e17af88d0263ba5a78b5c877/LockToken.sol,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0xaef0059641ee35b44f0fd2b7c71847fb6df9225e,0,safe,raw_data/0xaef0059641ee35b44f0fd2b7c71847fb6df9225e/UserWallet.sol,1,0,0,0,0,0,1,1,0,0,0,1,0,1
0xe1fcc336e8815d7f7ce2d4fd0f526614a639fe4d,1,rugpull,raw_data/0xe1fcc336e8815d7f7ce2d4fd0f526614a639fe4d/CoreSwap.sol,0,0,1,0,0,1,1,0,0,0,0,0,0,0
0xd8993f49f372bb014fb088eabec95cfdc795cbf6,1,rugpull,raw_data/0xd8993f49f372bb014fb088eabec95cfdc795cbf6/Gift_1_ETH.sol,1,0,0,0,0,0,1,1,1,0,0,0,0,1
0x23a91059fdc9579a9fbd0edc5f2ea0bfdb70deb4,1,rugpull,raw_data/0x23a91059fdc9579a9fbd0edc5f2ea0bfdb70deb4/PrivateBank.sol,0,0,0,0,0,0,1,2,0,0,0,0,0,0
0x9e59330e161ae8a726c1e6d90c9f5b279d80d180,1,rugpull,raw_data/0x9e59330e161ae8a726c1e6d90c9f5b279d80d180/MTLToken.sol,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0x78d5030539f468317d89a08dfdb4d1a57b37ac3a,1,rugpull,raw_data/0x78d5030539f468317d89a08dfdb4d1a57b37ac3a/onlystables.sol,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0x3cc4cbf490a8ac5dd4c9ea8fc57e29407d56a7ce,1,rugpull,raw_data/0x3cc4cbf490a8ac5dd4c9ea8fc57e29407d56a7ce/Crabada.sol,0,0,1,0,0,1,1,0,0,0,0,0,0,0
0x27f69cceada2ec66b164af620e4f845394fe8972,1,rugpull,raw_data/0x27f69cceada2ec66b164af620e4f845394fe8972/SAFEMARS.sol,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0xb9fb7a3d6ae6cc852cab4d932646144bf5d713fd,1,rugpull,raw_data/0xb9fb7a3d6ae6cc852cab4d932646144bf5d713fd/ForeverNEver.sol,0,0,0,0,0,0,1,2,0,0,0,0,0,0
0x5fa6099b65408483f6fc64c0b0636561a979e228,1,rugpull,raw_data/0x5fa6099b65408483f6fc64c0b0636561a979e228/CSPR.sol,0,0,1,0,0,1,1,0,0,0,0,0,0,0
0xfb8688a7eb1ad431f3957103b2bd014fb2228cfa,1,rugpull,raw_data/0xfb8688a7eb1ad431f3957103b2bd014fb2228cfa/DiemBlockchain.sol,0,0,1,0,0,1,1,0,0,0,0,0,0,0
0x7660f8d028d7dabe20564a7e46c02b2dbd76232d,1,rugpull,raw_data/0x7660f8d028d7dabe20564a7e46c02b2dbd76232d/Parrot.sol,0,0,1,0,0,1,1,0,0,0,0,0,0,0
0xd526b7d6aaf69789d141af121cdc5d35118674c6,1,rugpull,raw_data/0xd526b7d6aaf69789d141af121cdc5d35118674c6/Parrot.sol,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0xa82a27f182f1096615175695f55969253c036419,1,rugpull,raw_data/0xa82a27f182f1096615175695f55969253c036419/GovernanceToken.sol,0,0,1,0,0,1,1,0,0,0,0,0,0,0
0x4876bca6feab4243e4370bddc92f5a8364de9df9,1,rugpull,raw_data/0x4876bca6feab4243e4370bddc92f5a8364de9df9/Gift__1_ETH.sol,1,0,0,0,0,0,1,1,1,0,0,0,0,1
0x232df8924d82434a4ade19c6c53bc5064d92ff19,1,rugpull,raw_data/0x232df8924d82434a4ade19c6c53bc5064d92ff19/ERC20.sol,0,0,1,0,0,1,1,0,0,0,0,0,0,0
0x230c4ee52ddb43304823e805cccb37f2a4007593,0,safe,raw_data/0x230c4ee52ddb43304823e805cccb37f2a4007593/UserWallet.sol,1,0,0,0,0,0,1,1,0,0,0,1,0,1
0x17216203f94009981de6747c2e4e5e90cc8985b9,1,rugpull,raw_data/0x17216203f94009981de6747c2e4e5e90cc8985b9/UniswapExchange.sol,1,0,1,0,0,1,1,1,0,0,1,1,0,1
0x477d1ee2f953a2f85dbecbcb371c2613809ea452,1,rugpull,raw_data/0x477d1ee2f953a2f85dbecbcb371c2613809ea452/testBank.sol,1,0,0,0,0,0,1,2,1,0,1,1,0,1
0x4230c472eba5825d0ff3dde459cb02726945353f,1,rugpull,raw_data/0x4230c472eba5825d0ff3dde459cb02726945353f/ERC20.sol,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0x35300bc6dda8db73ae50ddee454e2b6704bee1e6,1,rugpull,raw_data/0x35300bc6dda8db73ae50ddee454e2b6704bee1e6/$oldman.sol,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0xf8d90dcd9185e402bad45ec68da23ea1f7d59730,1,rugpull,raw_data/0xf8d90dcd9185e402bad45ec68da23ea1f7d59730/Yokai.sol,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xfeacd6a8413890a72177d36b89d2fbf83c28155f,1,rugpull,raw_data/0xfeacd6a8413890a72177d36b89d2fbf83c28155f/ERC20.sol,0,0,1,0,0,1,1,0,0,0,0,0,0,0
0xdb5c9b5a9b8fa9ee9643fe96f88b7f813f895eb0,1,rugpull,raw_data/0xdb5c9b5a9b8fa9ee9643fe96f88b7f813f895eb0/MrMr.sol,1,0,1,0,0,1,1,1,0,0,1,1,0,1
0x8d856820533a8282cdd327895d1dc82fad3d31d4,1,rugpull,raw_data/0x8d856820533a8282cdd327895d1dc82fad3d31d4/StartFiToken.sol,0,0,1,0,0,1,1,0,0,0,0,0,0,0
0x57684f9059afbf7bb11b07263500292ac9d78e7b,1,rugpull,raw_data/0x57684f9059afbf7bb11b07263500292ac9d78e7b/R.sol,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0xd774e680bf391cfc75ba6d247e85c22e788b3d0d,1,rugpull,raw_data/0xd774e680bf391cfc75ba6d247e85c22e788b3d0d/Swiper.sol,1,0,1,0,0,1,1,3,1,0,0,0,0,1
0xd6469230d975ad64537c3e259a850e76d134dd48,1,rugpull,raw_data/0xd6469230d975ad64537c3e259a850e76d134dd48/MILLION.sol,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0xe047777381b912eefe3d0549887c34436558d665,1,rugpull,raw_data/0xe047777381b912eefe3d0549887c34436558d665/ShitCleaner.sol,0,0,1,0,0,1,1,0,0,0,0,0,0,0
0x4cc9c3ccfa6b3fc0ea72a80cf179fef3774af5e0,1,rugpull,raw_data/0x4cc9c3ccfa6b3fc0ea72a80cf179fef3774af5e0/UniswapExchange.sol,1,0,1,0,0,1,1,1,0,0,1,1,0,1
0x392fa8deceb80ca3d14aeaf1183f5c4ddaa72000,1,rugpull,raw_data/0x392fa8deceb80ca3d14aeaf1183f5c4ddaa72000/TERMINU.sol,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0x57b5cc6c8f6ed481be23fa411671128ebbdb3c33,1,rugpull,raw_data/0x57b5cc6c8f6ed481be23fa411671128ebbdb3c33/BaseToken.sol,1,0,1,1,0,1,1,1,0,0,0,0,0,0
0x96c94fc5e8276746a0d0bc21b77a87c6ed44b524,1,rugpull,raw_data/0x96c94fc5e8276746a0d0bc21b77a87c6ed44b524/Bolix.sol,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0xb69f534d752c18cf37380d6b4f8e5e624c01c505,1,rugpull,raw_data/0xb69f534d752c18cf37380d6b4f8e5e624c01c505/ERC20.sol,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0x07492d6ffa000e9a36bcf84b5cd0d86051d4ebff,1,rugpull,raw_data/0x07492d6ffa000e9a36bcf84b5cd0d86051d4ebff/Onizuka.sol,1,0,1,0,0,1,1,2,1,0,0,0,0,1
0x11b53fe529760eb7074a2cedda9851bac16ec90c,1,rugpull,raw_data/0x11b53fe529760eb7074a2cedda9851bac16ec90c/MadHatterDAO.sol,0,0,1,0,0,1,1,0,0,0,0,0,0,0
0xb497692dfa4961e2c531e56ca4a1639f7c5a7c0f,0,safe,raw_data/0xb497692dfa4961e2c531e56ca4a1639f7c5a7c0f/UserWallet.sol,1,0,0,0,0,0,1,1,0,0,0,1,0,1
0xa2b5c6d877ae7eb964e5e7c79f721d1c0085ec0f,1,rugpull,raw_data/0xa2b5c6d877ae7eb964e5e7c79f721d1c0085ec0f/Dopex.sol,0,0,1,0,0,1,1,0,0,0,0,0,0,0
0x574f84108a98c575794f75483d801d1d5dc861a5,1,rugpull,raw_data/0x574f84108a98c575794f75483d801d1d5dc861a5/RoxToken.sol,0,0,1,0,0,1,1,1,0,0,0,0,0,0
0x33bc772e6c6f95f8c436f0c666fbdf315ebd88f9,1,rugpull,raw_data/0x33bc772e6c6f95f8c436f0c666fbdf315ebd88f9/WAS.sol,0,0,1,0,0,1,1,0,0,0,0,0,0,0
0xbe3fbd14dc899fe457323fb6e4473cf3ab04e3c0,1,rugpull,raw_data/0xbe3fbd14dc899fe457323fb6e4473cf3ab04e3c0/SHIBAFARM.sol,0,0,1,0,0,1,1,0,0,0,0,0,0,0
0xd31ea91a651c9ae14fd7504149423ac6ed4b2ae0,1,rugpull,raw_data/0xd31ea91a651c9ae14fd7504149423ac6ed4b2ae0/TokenBEP20.sol,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0xad8441329d3d4e8a974bff1463e9609674f62098,1,rugpull,raw_data/0xad8441329d3d4e8a974bff1463e9609674f62098/ApeCapital.sol,1,0,1,0,0,1,1,2,1,0,0,0,0,1
0xd8fc8b3d9fdbd1922ed0fd3ae3a3bc37d58724c9,0,safe,raw_data/0xd8fc8b3d9fdbd1922ed0fd3ae3a3bc37d58724c9/UserWallet.sol,1,0,0,0,0,0,1,1,0,0,0,1,0,1
0xa821f14fb6394e82839f5161f214cacc90372453,1,rugpull,raw_data/0xa821f14fb6394e82839f5161f214cacc90372453/ESCHToken.sol,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0x8004a090cdfe59f6bb4f72fd0f9732d4b3a4a637,0,safe,raw_data/0x8004a090cdfe59f6bb4f72fd0f9732d4b3a4a637/UserWallet.sol,1,0,0,0,0,0,1,1,0,0,0,1,0,1
0x54372a9ce490f59cb8e20ef4ca6722d400db4e92,1,rugpull,raw_data/0x54372a9ce490f59cb8e20ef4ca6722d400db4e92/UpUpBeyond.sol,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0x61381b35a7d96d222ce3791fad02b52dbf510f95,0,safe,raw_data/0x61381b35a7d96d222ce3791fad02b52dbf510f95/UserWallet.sol,1,0,0,0,0,0,1,1,0,0,0,1,0,1
0x48a164a22fb9a37e11bf6a9714b7c94cd8877ddb,0,safe,raw_data/0x48a164a22fb9a37e11bf6a9714b7c94cd8877ddb/UserWallet.sol,1,0,0,0,0,0,1,1,0,0,0,1,0,1
0x72ffc4a9bd04b0a155b66ac3b64f2a50387800d6,1,rugpull,raw_data/0x72ffc4a9bd04b0a155b66ac3b64f2a50387800d6/STOPFRONTRUNNINGYOUFUCK.sol,1,0,1,1,0,1,0,0,0,0,0,0,0,0
0xac2508a7dd36a8475641d1b4e116e5154b0f3ad8,1,rugpull,raw_data/0xac2508a7dd36a8475641d1b4e116e5154b0f3ad8/TokenContract.sol,0,0,1,0,0,1,1,0,0,0,0,0,0,0
0x7984b2bff45bae100306cb9134962e8d4df3877a,1,rugpull,raw_data/0x7984b2bff45bae100306cb9134962e8d4df3877a/KoinuInu.sol,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0x3c7a4b244f3c841830f5d3335ad5b0a9935c8399,1,rugpull,raw_data/0x3c7a4b244f3c841830f5d3335ad5b0a9935c8399/ERC20.sol,0,0,1,0,0,1,1,0,0,0,0,0,0,0
0x0e77cb9d68b8bf3cc41561f8eda6c71e4a4b9ef7,1,rugpull,raw_data/0x0e77cb9d68b8bf3cc41561f8eda6c71e4a4b9ef7/GuessTheNumber.sol,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0xcb1427add2b5be25dfff7043f2de8204a0d37ad4,1,rugpull,raw_data/0xcb1427add2b5be25dfff7043f2de8204a0d37ad4/ERC20.sol,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0x4b4dea90e6e46b01b0f4a32f3cb49fd77a078d6a,1,rugpull,raw_data/0x4b4dea90e6e46b01b0f4a32f3cb49fd77a078d6a/SYCC.sol,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0x15489e5e954f91f530f5521dec51d9e704e931e9,1,rugpull,raw_data/0x15489e5e954f91f530f5521dec51d9e704e931e9/UniswapExchange.sol,1,0,0,0,0,0,1,2,0,0,1,1,0,1
0x5c7a4193bfdde0020349eedae7069c0d2a30cde3,0,safe,raw_data/0x5c7a4193bfdde0020349eedae7069c0d2a30cde3/UserWallet.sol,1,0,0,0,0,0,1,1,0,0,0,1,0,1
0xec62dbd2b4799beef76789981b8857d986d90e1b,1,rugpull,raw_data/0xec62dbd2b4799beef76789981b8857d986d90e1b/VentToken.sol,0,0,1,0,0,1,1,0,0,0,0,0,0,0
0x15e10b9eb731d4116e1ba1521c1487e99b891bec,1,rugpull,raw_data/0x15e10b9eb731d4116e1ba1521c1487e99b891bec/BOSLEYINU.sol,1,0,1,1,0,1,1,3,1,0,0,0,0,1
0x5a0316f971b1f6b8f5673229faa22f70e4e84786,0,safe,raw_data/0x5a0316f971b1f6b8f5673229faa22f70e4e84786/UserWallet.sol,1,0,0,0,0,0,1,1,0,0,0,1,0,1
0xf724ca10825c07c8046cebae39c05bd0fe0ea74a,1,rugpull,raw_data/0xf724ca10825c07c8046cebae39c05bd0fe0ea74a/MonkeyMayhem.sol,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0x74c951c5bfdae6b6274cd2da4764e64894ebbfe4,1,rugpull,raw_data/0x74c951c5bfdae6b6274cd2da4764e64894ebbfe4/DOMO.sol,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0x75658ed3dba1e12644d2cd9272ba9ee888f4c417,1,rugpull,raw_data/0x75658ed3dba1e12644d2cd9272ba9ee888f4c417/PrivateGift.sol,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0xd537823b2c7651eeceb8f60bbbb6f580d193cf03,0,safe,raw_data/0xd537823b2c7651eeceb8f60bbbb6f580d193cf03/UserWallet.sol,1,0,0,0,0,0,1,1,0,0,0,1,0,1
0x8d4eb49f0ed7ee6d6e00fc76ea3e9c3898bf219d,1,rugpull,raw_data/0x8d4eb49f0ed7ee6d6e00fc76ea3e9c3898bf219d/BirthDayGift.sol,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0x3b96796472e850b028e4b2e3ff5507207bf87878,0,safe,raw_data/0x3b96796472e850b028e4b2e3ff5507207bf87878/LockToken.sol,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0x1dabd43e0f8a684a02712bcd767056e25026061c,1,rugpull,raw_data/0x1dabd43e0f8a684a02712bcd767056e25026061c/GIFT_1_ETH.sol,1,0,0,0,0,0,1,1,1,0,0,0,0,1
0x42a4123c90df459f8098fd76a3be946920b49a43,1,rugpull,raw_data/0x42a4123c90df459f8098fd76a3be946920b49a43/SQUIDX.sol,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0x0291654a966388ea915dbeab1c10d6cb22723aa2,1,rugpull,raw_data/0x0291654a966388ea915dbeab1c10d6cb22723aa2/RuffyInu.sol,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0x1ebf20031b03b80e5f6fdbeb9f86d44145224006,1,rugpull,raw_data/0x1ebf20031b03b80e5f6fdbeb9f86d44145224006/PinCodeStorage.sol,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0x05c9b6764a153faf4262d3885a845af694775953,1,rugpull,raw_data/0x05c9b6764a153faf4262d3885a845af694775953/Token.sol,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xee49307452fe780afadc28deab97c5ae6a17b383,1,rugpull,raw_data/0xee49307452fe780afadc28deab97c5ae6a17b383/Takeda.sol,0,0,0,0,0,0,1,2,0,0,0,0,0,0
0x17b00c762983c9cd515e2104b59956c778e9883c,0,safe,raw_data/0x17b00c762983c9cd515e2104b59956c778e9883c/MintedTokenCappedCrowdsaleExt.sol,1,1,1,1,1,1,1,1,0,0,0,0,0,0
0x0cf778b9216471f5ad5e2ea029f3132da7fac43b,0,safe,raw_data/0x0cf778b9216471f5ad5e2ea029f3132da7fac43b/Forwarder.sol,1,0,0,0,0,0,1,1,1,0,0,0,0,1
0x48b111f82c8c8374c79cc2564b7510d8737fba70,1,rugpull,raw_data/0x48b111f82c8c8374c79cc2564b7510d8737fba70/Cybrrrtruck.sol,0,0,1,0,0,1,1,0,0,0,0,0,0,0
0xf6e43ef8d81f8cb1d0df25e2583a59a28471d4d1,1,rugpull,raw_data/0xf6e43ef8d81f8cb1d0df25e2583a59a28471d4d1/ninjaz.sol,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0x9c2b6facfb4188ea07800299d04622488bb3a36c,1,rugpull,raw_data/0x9c2b6facfb4188ea07800299d04622488bb3a36c/Thales.sol,0,0,1,0,0,1,1,0,0,0,0,0,0,0
0x9402840e35234a24399e8298faf35f813f40910f,0,safe,raw_data/0x9402840e35234a24399e8298faf35f813f40910f/UserWallet.sol,1,0,0,0,0,0,1,1,0,0,0,1,0,1
0xb6d8ac33110932bda056a203dcbec28d8c734a9d,0,safe,raw_data/0xb6d8ac33110932bda056a203dcbec28d8c734a9d/UserWallet.sol,1,0,0,0,0,0,1,1,0,0,0,1,0,1
0x8a514bf3f9db533f5c91fd8726330b9d93c5694a,1,rugpull,raw_data/0x8a514bf3f9db533f5c91fd8726330b9d93c5694a/GEL.sol,0,0,1,0,0,1,1,0,0,0,0,0,0,0
0xa1a6f16d26aa53aec17e4001fd8cb6e6d5b17ff7,0,safe,raw_data/0xa1a6f16d26aa53aec17e4001fd8cb6e6d5b17ff7/MainToken.sol,0,0,1,0,0,1,1,0,0,0,0,0,0,0
0x1a45a07a01e29174ea7d62ec50c84a44b571bac8,1,rugpull,raw_data/0x1a45a07a01e29174ea7d62ec50c84a44b571bac8/Atrophytokenpay.sol,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0xd8194b96b8f7a3e2a213d1d196b83a5e86297fe2,1,rugpull,raw_data/0xd8194b96b8f7a3e2a213d1d196b83a5e86297fe2/FORCE.sol,0,0,1,0,0,1,1,0,0,0,0,0,0,0
0xc76dd4b4a12e60b8d1b33699b2f396ffe0a35dd6,0,safe,raw_data/0xc76dd4b4a12e60b8d1b33699b2f396ffe0a35dd6/UserWallet.sol,1,0,0,0,0,0,1,1,0,0,0,1,0,1
0xd116d1349c1382b0b302086a4e4219ae4f8634ff,1,rugpull,raw_data/0xd116d1349c1382b0b302086a4e4219ae4f8634ff/Private_Bank.sol,0,0,0,0,0,0,1,2,0,0,0,0,0,0
0x8b9ef580983fddd802ce852b9ac9bff09d2b7218,0,safe,raw_data/0x8b9ef580983fddd802ce852b9ac9bff09d2b7218/UserWallet.sol,1,0,0,0,0,0,1,1,0,0,0,1,0,1
0xe71622ec85a5eb4aa9cd44f2da1abef54a2432a5,1,rugpull,raw_data/0xe71622ec85a5eb4aa9cd44f2da1abef54a2432a5/Cere.sol,0,0,1,0,0,1,1,0,0,0,0,0,0,0
0xff0e1346225c492f1a0de0390ee25bb5d6a65402,0,safe,raw_data/0xff0e1346225c492f1a0de0390ee25bb5d6a65402/UserWallet.sol,1,0,0,0,0,0,1,1,0,0,0,1,0,1
0xbbb294fb7f932481a8226e0b0c53ad49645266de,0,safe,raw_data/0xbbb294fb7f932481a8226e0b0c53ad49645266de/Forwarder.sol,1,0,0,0,0,0,1,1,1,0,0,0,0,1
0xa8306929795f9f1ba8deaa6a27c9a30a3daa9463,0,safe,raw_data/0xa8306929795f9f1ba8deaa6a27c9a30a3daa9463/UserWallet.sol,1,0,0,0,0,0,1,1,0,0,0,1,0,1
0xbc834d0dc0c3a8b31f0eb628805bf3cceacfc364,1,rugpull,raw_data/0xbc834d0dc0c3a8b31f0eb628805bf3cceacfc364/SHIBABUNNY.sol,0,0,1,0,0,1,1,0,0,0,0,0,0,0
0x2f069a1d7a052052458e8b5511e91221eb337c52,1,rugpull,raw_data/0x2f069a1d7a052052458e8b5511e91221eb337c52/NumberLottery.sol,0,0,0,0,0,0,1,3,0,0,0,0,0,0
0xfa456cf55250a839088b27ee32a424d7dacb54ff,1,rugpull,raw_data/0xfa456cf55250a839088b27ee32a424d7dacb54ff/blocktrade.sol,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0x212964dde24a034e95f35564fd04533c33a62f3c,1,rugpull,raw_data/0x212964dde24a034e95f35564fd04533c33a62f3c/BEELZEBUB.sol,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0x49be1e7d164b607562100616616b4ae01024407f,0,safe,raw_data/0x49be1e7d164b607562100616616b4ae01024407f/UserWallet.sol,1,0,0,0,0,0,1,1,0,0,0,1,0,1
0x969e8b8d9848faa40ac93990f4a79cd74b15b464,1,rugpull,raw_data/0x969e8b8d9848faa40ac93990f4a79cd74b15b464/SHIBASWAP.sol,0,0,1,0,0,1,1,0,0,0,0,0,0,0
0xf631ab67e5b012b208db6db2fb048f5767ce5281,1,rugpull,raw_data/0xf631ab67e5b012b208db6db2fb048f5767ce5281/UniswapExchange.sol,1,0,0,0,0,0,1,2,0,0,1,1,0,1
0xb159ccf18ca4f453f26e0e145c310dc5d1b6cd40,1,rugpull,raw_data/0xb159ccf18ca4f453f26e0e145c310dc5d1b6cd40/Yori_Token.sol,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0xfee103a3e9a5afe071bbcc13eecf65d51046440c,1,rugpull,raw_data/0xfee103a3e9a5afe071bbcc13eecf65d51046440c/DfinityPad.sol,0,0,1,0,0,1,1,0,0,0,0,0,0,0
0xbe80c3ceba301628755aae26e71d6fb3a94e7424,0,safe,raw_data/0xbe80c3ceba301628755aae26e71d6fb3a94e7424/UserWallet.sol,1,0,0,0,0,0,1,1,0,0,0,1,0,1
0x26920ad43be712547dae9d90500daee487f1a4c8,0,safe,raw_data/0x26920ad43be712547dae9d90500daee487f1a4c8/UserWallet.sol,1,0,0,0,0,0,1,1,0,0,0,1,0,1
0xcfb68187a998946b488b868e9ed68aeabc43631c,0,safe,raw_data/0xcfb68187a998946b488b868e9ed68aeabc43631c/UserWallet.sol,1,0,0,0,0,0,1,1,0,0,0,1,0,1
0xfd6a7390c424a2c2c3cb06433b7d29926ffaf09f,1,rugpull,raw_data/0xfd6a7390c424a2c2c3cb06433b7d29926ffaf09f/MiniKeiko.sol,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x7a16da34b703802ef5931b3688f3ee214c7a90bc,0,safe,raw_data/0x7a16da34b703802ef5931b3688f3ee214c7a90bc/UserWallet.sol,1,0,0,0,0,0,1,1,0,0,0,1,0,1
0xb4d63fdebcd9bce7cda56f7914e6636cf64a54bf,1,rugpull,raw_data/0xb4d63fdebcd9bce7cda56f7914e6636cf64a54bf/IOEN.sol,0,0,1,0,0,1,1,0,0,0,0,0,0,0
0x365ad350426ec5f3340c153d2f485d266c7631e8,0,safe,raw_data/0x365ad350426ec5f3340c153d2f485d266c7631e8/Forwarder.sol,1,0,0,0,0,0,1,1,1,0,0,0,0,1
0xd0981f1e922be67f2d0bb4f0c86f98f039dd24cc,1,rugpull,raw_data/0xd0981f1e922be67f2d0bb4f0c86f98f039dd24cc/PRIVATE_CONTRACT.sol,1,0,0,0,0,0,1,1,1,0,0,0,0,1
0x9838f5adc2bcd5a25a4eefa96c7d1a86cc3e4f83,1,rugpull,raw_data/0x9838f5adc2bcd5a25a4eefa96c7d1a86cc3e4f83/TokenBEP20.sol,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0x7dbae447bffc92857fe2f8e198b7f1f6a1633756,1,rugpull,raw_data/0x7dbae447bffc92857fe2f8e198b7f1f6a1633756/UniswapExchange.sol,1,0,1,0,0,1,1,1,0,0,1,1,0,1
0x0516cbb0bdea3a8c782d3ec6388283e2860fdc8b,1,rugpull,raw_data/0x0516cbb0bdea3a8c782d3ec6388283e2860fdc8b/Palm.sol,0,0,1,0,0,1,1,0,0,0,0,0,0,0
0x12e0c7fc2f90cc2a82b71412d0c0b97a62c4302e,0,safe,raw_data/0x12e0c7fc2f90cc2a82b71412d0c0b97a62c4302e/UserWallet.sol,1,0,0,0,0,0,1,1,0,0,0,1,0,1
0x536702b2ec1858b015e8490a40faadab91919172,1,rugpull,raw_data/0x536702b2ec1858b015e8490a40faadab91919172/DrawInu.sol,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0x643454c46235ddc935be75604c98fab53c9cb840,0,safe,raw_data/0x643454c46235ddc935be75604c98fab53c9cb840/UserWallet.sol,1,0,0,0,0,0,1,1,0,0,0,1,0,1
0x2e0156756d1d0968c858bc8ee67bf2743a72d657,1,rugpull,raw_data/0x2e0156756d1d0968c858bc8ee67bf2743a72d657/UniswapExchange.sol,1,0,0,0,0,0,1,2,0,0,1,1,0,1
0x82ba2211e68fe2f0603b9e56713a41f2b86dd85c,0,safe,raw_data/0x82ba2211e68fe2f0603b9e56713a41f2b86dd85c/UserWallet.sol,1,0,0,0,0,0,1,1,0,0,0,1,0,1
0x8bbf2d91e3c601df2c71c4ee98e87351922f8aa7,1,rugpull,raw_data/0x8bbf2d91e3c601df2c71c4ee98e87351922f8aa7/Gift_for_you_1_ETH.sol,1,0,0,0,0,0,1,1,1,0,0,0,0,1
0x86ee81e8c3115c20bd51f5040746d5cba6ce0110,1,rugpull,raw_data/0x86ee81e8c3115c20bd51f5040746d5cba6ce0110/QANX.sol,0,0,1,0,0,1,1,0,0,0,0,0,0,0
0xa2054b1cf61b12dd4cc16f6c181b98486ed931aa,1,rugpull,raw_data/0xa2054b1cf61b12dd4cc16f6c181b98486ed931aa/ERC20.sol,0,0,1,0,0,1,1,0,0,0,0,0,0,0
0xa9ae9f12d190fba1003bc41c25f93c587266d0ae,1,rugpull,raw_data/0xa9ae9f12d190fba1003bc41c25f93c587266d0ae/unknown.sol,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0x69966589392389b36cff44c4f92ffe4609817421,1,rugpull,raw_data/0x69966589392389b36cff44c4f92ffe4609817421/BCHBPeoples.sol,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0x3c6d5260d64d8d3c4a1c3f8dbcd98e56f967e5e0,0,safe,raw_data/0x3c6d5260d64d8d3c4a1c3f8dbcd98e56f967e5e0/UserWallet.sol,1,0,0,0,0,0,1,1,0,0,0,1,0,1
0xbadbebfafda5ee33c1464c4167aece6fdbee26f9,1,rugpull,raw_data/0xbadbebfafda5ee33c1464c4167aece6fdbee26f9/AnchorToken.sol,0,0,1,0,0,1,1,0,0,0,0,0,0,0
0x35ac37e6e3ea61ed20d4e8388c41a61f4233b69d,0,safe,raw_data/0x35ac37e6e3ea61ed20d4e8388c41a61f4233b69d/UserWallet.sol,1,0,0,0,0,0,1,1,0,0,0,1,0,1
0x188840a123258093d8633f48e688f3def4e57574,0,safe,raw_data/0x188840a123258093d8633f48e688f3def4e57574/LockToken.sol,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0x2c7943738e4ef7e1dbeeb42ea03b9ec5adb04841,1,rugpull,raw_data/0x2c7943738e4ef7e1dbeeb42ea03b9ec5adb04841/ERC20.sol,0,0,1,0,0,1,1,0,0,0,0,0,0,0
